"uf","municipios","esfera","status"
PR,São João do Ivaí,Municipal,Não iniciado
PR,São João do Triunfo,Municipal,Não iniciado
PR,São Jorge d'Oeste,Municipal,Não iniciado
PR,São Jorge do Ivaí,Municipal,Não iniciado
PR,São Jorge do Patrocínio,Municipal,Não iniciado
PR,São José da Boa Vista,Municipal,Não iniciado
PR,São José das Palmeiras,Municipal,Não iniciado
PR,São José dos Pinhais,Municipal,Não iniciado
PR,São Manoel do Paraná,Municipal,Não iniciado
PR,São Mateus do Sul,Municipal,Não iniciado
PR,São Miguel do Iguaçu,Municipal,Não iniciado
PR,São Pedro do Iguaçu,Municipal,Não iniciado
PR,São Pedro do Ivaí,Municipal,Não iniciado
PR,São Pedro do Paraná,Municipal,Não iniciado
PR,São Sebastião da Amoreira,Municipal,Não iniciado
PR,São Tomé,Municipal,Não iniciado
PR,Sapopema,Municipal,Não iniciado
PR,Sarandi,Municipal,Não iniciado
PR,Saudade do Iguaçu,Municipal,Não iniciado
PR,Sengés,Municipal,Não iniciado
PR,Serranópolis do Iguaçu,Municipal,Não iniciado
PR,Sertaneja,Municipal,Não iniciado
PR,Sertanópolis,Municipal,Não iniciado
PR,Siqueira Campos,Municipal,Não iniciado
PR,Sulina,Municipal,Não iniciado
PR,Tamarana,Municipal,Não iniciado
PR,Tamboara,Municipal,Não iniciado
PR,Tapejara,Municipal,Não iniciado
PR,Tapira,Municipal,Não iniciado
PR,Teixeira Soares,Municipal,Não iniciado
PR,Telêmaco Borba,Municipal,Não iniciado
PR,Terra Boa,Municipal,Não iniciado
PR,Terra Rica,Municipal,Não iniciado
PR,Terra Roxa,Municipal,Não iniciado
PR,Tibagi,Municipal,Não iniciado
PR,Tijucas do Sul,Municipal,Não iniciado
PR,Toledo,Municipal,Não iniciado
PR,Tomazina,Municipal,Não iniciado
PR,Três Barras do Paraná,Municipal,Não iniciado
PR,Tunas do Paraná,Municipal,Não iniciado
PR,Tuneiras do Oeste,Municipal,Não iniciado
PR,Tupãssi,Municipal,Não iniciado
PR,Turvo,Municipal,Não iniciado
PR,Ubiratã,Municipal,Não iniciado
PR,Umuarama,Municipal,Não iniciado
PR,União da Vitória,Municipal,Não iniciado
PR,Uniflor,Municipal,Não iniciado
PR,Uraí,Municipal,Não iniciado
PR,Ventania,Municipal,Não iniciado
PR,Vera Cruz do Oeste,Municipal,Não iniciado
PR,Verê,Municipal,Não iniciado
PR,Virmond,Municipal,Não iniciado
PR,Vitorino,Municipal,Não iniciado
PR,Wenceslau Braz,Municipal,Não iniciado
PR,Xambrê,Municipal,Não iniciado
RJ,-,Estatual,Não iniciado
RJ,Angra dos Reis,Municipal,Não iniciado
RJ,Aperibé,Municipal,Não iniciado
RJ,Araruama,Municipal,Não iniciado
RJ,Areal,Municipal,Não iniciado
RJ,Armação dos Búzios,Municipal,Não iniciado
RJ,Arraial do Cabo,Municipal,Não iniciado
RJ,Barra do Piraí,Municipal,Não iniciado
RJ,Barra Mansa,Municipal,Não iniciado
RJ,Belford Roxo,Municipal,Não iniciado
RJ,Bom Jardim,Municipal,Não iniciado
RJ,Bom Jesus do Itabapoana,Municipal,Não iniciado
RJ,Cabo Frio,Municipal,Não iniciado
RJ,Cachoeiras de Macacu,Municipal,Não iniciado
RJ,Cambuci,Municipal,Não iniciado
RJ,Campos dos Goytacazes,Municipal,Não iniciado
RJ,Cantagalo,Municipal,Não iniciado
RJ,Carapebus,Municipal,Não iniciado
RJ,Cardoso Moreira,Municipal,Não iniciado
RJ,Carmo,Municipal,Não iniciado
RJ,Casimiro de Abreu,Municipal,Não iniciado
RJ,Comendador Levy Gasparian,Municipal,Não iniciado
RJ,Conceição de Macabu,Municipal,Não iniciado
RJ,Cordeiro,Municipal,Não iniciado
RJ,Duas Barras,Municipal,Não iniciado
RJ,Duque de Caxias,Municipal,Não iniciado
RJ,Engenheiro Paulo de Frontin,Municipal,Não iniciado
RJ,Guapimirim,Municipal,Não iniciado
RJ,Iguaba Grande,Municipal,Não iniciado
RJ,Itaboraí,Municipal,Não iniciado
RJ,Itaguaí,Municipal,Não iniciado
RJ,Italva,Municipal,Não iniciado
RJ,Itaocara,Municipal,Não iniciado
RJ,Itaperuna,Municipal,Não iniciado
RJ,Itatiaia,Municipal,Não iniciado
RJ,Japeri,Municipal,Não iniciado
RJ,Laje do Muriaé,Municipal,Não iniciado
RJ,Macaé,Municipal,Não iniciado
RJ,Macuco,Municipal,Não iniciado
RJ,Magé,Municipal,Não iniciado
RJ,Mangaratiba,Municipal,Não iniciado
RJ,Maricá,Municipal,Não iniciado
RJ,Mendes,Municipal,Não iniciado
RJ,Mesquita,Municipal,Não iniciado
RJ,Miguel Pereira,Municipal,Não iniciado
RJ,Miracema,Municipal,Não iniciado
RJ,Natividade,Municipal,Não iniciado
RJ,Nilópolis,Municipal,Não iniciado
RJ,Niterói,Municipal,Não iniciado
RJ,Nova Friburgo,Municipal,Não iniciado
RJ,Nova Iguaçu,Municipal,Não iniciado
RJ,Paracambi,Municipal,Não iniciado
RJ,Paraíba do Sul,Municipal,Não iniciado
RJ,Paraty,Municipal,Não iniciado
RJ,Paty do Alferes,Municipal,Não iniciado
RJ,Petrópolis,Municipal,Não iniciado
RJ,Pinheiral,Municipal,Não iniciado
RJ,Piraí,Municipal,Não iniciado
RJ,Porciúncula,Municipal,Não iniciado
RJ,Porto Real,Municipal,Não iniciado
RJ,Quatis,Municipal,Não iniciado
RJ,Queimados,Municipal,Não iniciado
RJ,Quissamã,Municipal,Não iniciado
RJ,Resende,Municipal,Não iniciado
RJ,Rio Bonito,Municipal,Não iniciado
RJ,Rio Claro,Municipal,Não iniciado
RJ,Rio das Flores,Municipal,Não iniciado
RJ,Rio das Ostras,Municipal,Não iniciado
RJ,Rio de Janeiro,Municipal,Não iniciado
RJ,Santa Maria Madalena,Municipal,Não iniciado
RJ,Santo Antônio de Pádua,Municipal,Não iniciado
RJ,São Fidélis,Municipal,Não iniciado
RJ,São Francisco de Itabapoana,Municipal,Não iniciado
RJ,São Gonçalo,Municipal,Não iniciado
RJ,São João da Barra,Municipal,Não iniciado
RJ,São João de Meriti,Municipal,Não iniciado
RJ,São José de Ubá,Municipal,Não iniciado
RJ,São José do Vale do Rio Preto,Municipal,Não iniciado
RJ,São Pedro da Aldeia,Municipal,Não iniciado
RJ,São Sebastião do Alto,Municipal,Não iniciado
RJ,Sapucaia,Municipal,Não iniciado
RJ,Saquarema,Municipal,Não iniciado
RJ,Seropédica,Municipal,Não iniciado
RJ,Silva Jardim,Municipal,Não iniciado
RJ,Sumidouro,Municipal,Não iniciado
RJ,Tanguá,Municipal,Não iniciado
RJ,Teresópolis,Municipal,Não iniciado
RJ,Trajano de Moraes,Municipal,Não iniciado
RJ,Três Rios,Municipal,Não iniciado
RJ,Valença,Municipal,Não iniciado
RJ,Varre-Sai,Municipal,Não iniciado
RJ,Vassouras,Municipal,Não iniciado
RJ,Volta Redonda,Municipal,Não iniciado
RN,-,Estatual,Não iniciado
RN,Acari,Municipal,Não iniciado
RN,Açu,Municipal,Não iniciado
RN,Afonso Bezerra,Municipal,Não iniciado
RN,Água Nova,Municipal,Não iniciado
RN,Alexandria,Municipal,Não iniciado
RN,Almino Afonso,Municipal,Não iniciado
RN,Alto do Rodrigues,Municipal,Não iniciado
RN,Angicos,Municipal,Não iniciado
RN,Antônio Martins,Municipal,Não iniciado
RN,Apodi,Municipal,Não iniciado
RN,Areia Branca,Municipal,Não iniciado
RN,Arês,Municipal,Não iniciado
RN,Baía Formosa,Municipal,Não iniciado
RN,Baraúna,Municipal,Não iniciado
RN,Barcelona,Municipal,Não iniciado
RN,Bento Fernandes,Municipal,Não iniciado
RN,Bodó,Municipal,Não iniciado
RN,Bom Jesus,Municipal,Não iniciado
RN,Brejinho,Municipal,Não iniciado
RN,Caiçara do Norte,Municipal,Não iniciado
RN,Caiçara do Rio do Vento,Municipal,Não iniciado
RN,Caicó,Municipal,Não iniciado
RN,Campo Grande,Municipal,Não iniciado
RN,Campo Redondo,Municipal,Não iniciado
RN,Canguaretama,Municipal,Não iniciado
RN,Caraúbas,Municipal,Não iniciado
RN,Carnaúba dos Dantas,Municipal,Não iniciado
RN,Carnaubais,Municipal,Não iniciado
RN,Ceará-Mirim,Municipal,Não iniciado
RN,Cerro Corá,Municipal,Não iniciado
RN,Coronel Ezequiel,Municipal,Não iniciado
RN,Coronel João Pessoa,Municipal,Não iniciado
RN,Cruzeta,Municipal,Não iniciado
RN,Currais Novos,Municipal,Não iniciado
RN,Doutor Severiano,Municipal,Não iniciado
RN,Encanto,Municipal,Não iniciado
RN,Equador,Municipal,Não iniciado
RN,Espírito Santo,Municipal,Não iniciado
RN,Extremoz,Municipal,Não iniciado
RN,Felipe Guerra,Municipal,Não iniciado
RN,Fernando Pedroza,Municipal,Não iniciado
RN,Florânia,Municipal,Não iniciado
RN,Francisco Dantas,Municipal,Não iniciado
RN,Frutuoso Gomes,Municipal,Não iniciado
RN,Galinhos,Municipal,Não iniciado
RN,Goianinha,Municipal,Não iniciado
RN,Governador Dix-Sept Rosado,Municipal,Não iniciado
RN,Grossos,Municipal,Não iniciado
RN,Guamaré,Municipal,Não iniciado
RN,Ielmo Marinho,Municipal,Não iniciado
RN,Ipanguaçu,Municipal,Não iniciado
RN,Ipueira,Municipal,Não iniciado
RN,Itajá,Municipal,Não iniciado
RN,Itaú,Municipal,Não iniciado
RN,Jaçanã,Municipal,Não iniciado
RN,Jandaíra,Municipal,Não iniciado
RN,Janduís,Municipal,Não iniciado
RN,Januário Cicco,Municipal,Não iniciado
RN,Japi,Municipal,Não iniciado
RN,Jardim de Angicos,Municipal,Não iniciado
RN,Jardim de Piranhas,Municipal,Não iniciado
RN,Jardim do Seridó,Municipal,Não iniciado
RN,João Câmara,Municipal,Não iniciado
RN,João Dias,Municipal,Não iniciado
RN,José da Penha,Municipal,Não iniciado
RN,Jucurutu,Municipal,Não iniciado
RN,Jundiá,Municipal,Não iniciado
RN,Lagoa d'Anta,Municipal,Não iniciado
RN,Lagoa de Pedras,Municipal,Não iniciado
RN,Lagoa de Velhos,Municipal,Não iniciado
RN,Lagoa Nova,Municipal,Não iniciado
RN,Lagoa Salgada,Municipal,Não iniciado
RN,Lajes,Municipal,Não iniciado
RN,Lajes Pintadas,Municipal,Não iniciado
RN,Lucrécia,Municipal,Não iniciado
RN,Luís Gomes,Municipal,Não iniciado
RN,Macaíba,Municipal,Não iniciado
RN,Macau,Municipal,Não iniciado
RN,Major Sales,Municipal,Não iniciado
RN,Marcelino Vieira,Municipal,Não iniciado
RN,Martins,Municipal,Não iniciado
RN,Maxaranguape,Municipal,Não iniciado
RN,Messias Targino,Municipal,Não iniciado
RN,Montanhas,Municipal,Não iniciado
RN,Monte Alegre,Municipal,Não iniciado
RN,Monte das Gameleiras,Municipal,Não iniciado
RN,Mossoró,Municipal,Não iniciado
RN,Natal,Municipal,Não iniciado
RN,Nísia Floresta,Municipal,Não iniciado
RN,Nova Cruz,Municipal,Não iniciado
RN,Olho-d'Água do Borges,Municipal,Não iniciado
RN,Ouro Branco,Municipal,Não iniciado
RN,Paraná,Municipal,Não iniciado
RN,Paraú,Municipal,Não iniciado
RN,Parazinho,Municipal,Não iniciado
RN,Parelhas,Municipal,Não iniciado
RN,Parnamirim,Municipal,Não iniciado
RN,Passa e Fica,Municipal,Não iniciado
RN,Passagem,Municipal,Não iniciado
RN,Patu,Municipal,Não iniciado
RN,Pau dos Ferros,Municipal,Não iniciado
RN,Pedra Grande,Municipal,Não iniciado
RN,Pedra Preta,Municipal,Não iniciado
RN,Pedro Avelino,Municipal,Não iniciado
RN,Pedro Velho,Municipal,Não iniciado
RN,Pendências,Municipal,Não iniciado
RN,Pilões,Municipal,Não iniciado
RN,Poço Branco,Municipal,Não iniciado
RN,Portalegre,Municipal,Não iniciado
RN,Porto do Mangue,Municipal,Não iniciado
RN,Presidente Juscelino,Municipal,Não iniciado
RN,Pureza,Municipal,Não iniciado
RN,Rafael Fernandes,Municipal,Não iniciado
RN,Rafael Godeiro,Municipal,Não iniciado
RN,Riacho da Cruz,Municipal,Não iniciado
RN,Riacho de Santana,Municipal,Não iniciado
RN,Riachuelo,Municipal,Não iniciado
RN,Rio do Fogo,Municipal,Não iniciado
RN,Rodolfo Fernandes,Municipal,Não iniciado
RN,Ruy Barbosa,Municipal,Não iniciado
RN,Santa Cruz,Municipal,Não iniciado
RN,Santa Maria,Municipal,Não iniciado
RN,Santana do Matos,Municipal,Não iniciado
RN,Santana do Seridó,Municipal,Não iniciado
RN,Santo Antônio,Municipal,Não iniciado
RN,São Bento do Norte,Municipal,Não iniciado
RN,São Bento do Trairí,Municipal,Não iniciado
RN,São Fernando,Municipal,Não iniciado
RN,São Francisco do Oeste,Municipal,Não iniciado
RN,São Gonçalo do Amarante,Municipal,Não iniciado
RN,São João do Sabugi,Municipal,Não iniciado
RN,São José de Mipibu,Municipal,Não iniciado
RN,São José do Campestre,Municipal,Não iniciado
RN,São José do Seridó,Municipal,Não iniciado
RN,São Miguel,Municipal,Não iniciado
RN,São Miguel do Gostoso,Municipal,Não iniciado
RN,São Paulo do Potengi,Municipal,Não iniciado
RN,São Pedro,Municipal,Não iniciado
RN,São Rafael,Municipal,Não iniciado
RN,São Tomé,Municipal,Não iniciado
RN,São Vicente,Municipal,Não iniciado
RN,Senador Elói de Souza,Municipal,Não iniciado
RN,Senador Georgino Avelino,Municipal,Não iniciado
RN,Serra de São Bento,Municipal,Não iniciado
RN,Serra do Mel,Municipal,Não iniciado
RN,Serra Negra do Norte,Municipal,Não iniciado
RN,Serrinha,Municipal,Não iniciado
RN,Serrinha dos Pintos,Municipal,Não iniciado
RN,Severiano Melo,Municipal,Não iniciado
RN,Sítio Novo,Municipal,Não iniciado
RN,Taboleiro Grande,Municipal,Não iniciado
RN,Taipu,Municipal,Não iniciado
RN,Tangará,Municipal,Não iniciado
RN,Tenente Ananias,Municipal,Não iniciado
RN,Tenente Laurentino Cruz,Municipal,Não iniciado
RN,Tibau,Municipal,Não iniciado
RN,Tibau do Sul,Municipal,Não iniciado
RN,Timbaúba dos Batistas,Municipal,Não iniciado
RN,Touros,Municipal,Não iniciado
RN,Triunfo Potiguar,Municipal,Não iniciado
RN,Umarizal,Municipal,Não iniciado
RN,Upanema,Municipal,Não iniciado
RN,Várzea,Municipal,Não iniciado
RN,Venha-Ver,Municipal,Não iniciado
RN,Vera Cruz,Municipal,Não iniciado
RN,Viçosa,Municipal,Não iniciado
RN,Vila Flor,Municipal,Não iniciado
RO,-,Estatual,Não iniciado
RO,Alta Floresta D'Oeste,Municipal,Não iniciado
RO,Alto Alegre dos Parecis,Municipal,Não iniciado
RO,Alto Paraíso,Municipal,Não iniciado
RO,Alvorada D'Oeste,Municipal,Não iniciado
RO,Ariquemes,Municipal,Não iniciado
RO,Buritis,Municipal,Não iniciado
RO,Cabixi,Municipal,Não iniciado
RO,Cacaulândia,Municipal,Não iniciado
RO,Cacoal,Municipal,Não iniciado
RO,Campo Novo de Rondônia,Municipal,Não iniciado
RO,Candeias do Jamari,Municipal,Não iniciado
RO,Castanheiras,Municipal,Não iniciado
RO,Cerejeiras,Municipal,Não iniciado
RO,Chupinguaia,Municipal,Não iniciado
RO,Colorado do Oeste,Municipal,Não iniciado
RO,Corumbiara,Municipal,Não iniciado
RO,Costa Marques,Municipal,Não iniciado
RO,Cujubim,Municipal,Não iniciado
RO,Espigão D'Oeste,Municipal,Não iniciado
RO,Governador Jorge Teixeira,Municipal,Não iniciado
RO,Guajará-Mirim,Municipal,Não iniciado
RO,Itapuã do Oeste,Municipal,Não iniciado
RO,Jaru,Municipal,Não iniciado
RO,Ji-Paraná,Municipal,Não iniciado
RO,Machadinho D Oeste,Municipal,Não iniciado
RO,Ministro Andreazza,Municipal,Não iniciado
RO,Mirante da Serra,Municipal,Não iniciado
RO,Monte Negro,Municipal,Não iniciado
RO,Nova Brasilândia D'Oeste,Municipal,Não iniciado
RO,Nova Mamoré,Municipal,Não iniciado
RO,Nova União,Municipal,Não iniciado
RO,Novo Horizonte do Oeste,Municipal,Não iniciado
RO,Ouro Preto do Oeste,Municipal,Não iniciado
RO,Parecis,Municipal,Não iniciado
RO,Pimenta Bueno,Municipal,Não iniciado
RO,Pimenteiras do Oeste,Municipal,Não iniciado
RO,Porto Velho,Municipal,Não iniciado
RO,Presidente Médici,Municipal,Não iniciado
RO,Primavera de Rondônia,Municipal,Não iniciado
RO,Rio Crespo,Municipal,Não iniciado
RO,Rolim de Moura,Municipal,Não iniciado
RO,Santa Luzia D'Oeste,Municipal,Não iniciado
RO,São Felipe D'Oeste,Municipal,Não iniciado
RO,São Francisco do Guaporé,Municipal,Não iniciado
RO,São Miguel do Guaporé,Municipal,Não iniciado
RO,Seringueiras,Municipal,Não iniciado
RO,Teixeirópolis,Municipal,Não iniciado
RO,Theobroma,Municipal,Não iniciado
RO,Urupá,Municipal,Não iniciado
RO,Vale do Anari,Municipal,Não iniciado
RO,Vale do Paraíso,Municipal,Não iniciado
RO,Vilhena,Municipal,Não iniciado
RR,-,Estatual,Não iniciado
RR,Alto Alegre,Municipal,Não iniciado
RR,Amajari,Municipal,Não iniciado
RR,Boa Vista,Municipal,Não iniciado
RR,Bonfim,Municipal,Não iniciado
RR,Cantá,Municipal,Não iniciado
RR,Caracaraí,Municipal,Não iniciado
RR,Caroebe,Municipal,Não iniciado
RR,Iracema,Municipal,Não iniciado
RR,Mucajaí,Municipal,Não iniciado
RR,Normandia,Municipal,Não iniciado
RR,Pacaraima,Municipal,Não iniciado
RR,Rorainópolis,Municipal,Não iniciado
RR,São João da Baliza,Municipal,Não iniciado
RR,São Luiz,Municipal,Não iniciado
RR,Uiramutã,Municipal,Não iniciado
RS,-,Estatual,Não iniciado
RS,Aceguá,Municipal,Não iniciado
RS,Água Santa,Municipal,Não iniciado
RS,Agudo,Municipal,Não iniciado
RS,Ajuricaba,Municipal,Não iniciado
RS,Alecrim,Municipal,Não iniciado
RS,Alegrete,Municipal,Não iniciado
RS,Alegria,Municipal,Não iniciado
RS,Almirante Tamandaré do Sul,Municipal,Não iniciado
RS,Alpestre,Municipal,Não iniciado
RS,Alto Alegre,Municipal,Não iniciado
RS,Alto Feliz,Municipal,Não iniciado
RS,Alvorada,Municipal,Não iniciado
RS,Amaral Ferrador,Municipal,Não iniciado
RS,Ametista do Sul,Municipal,Não iniciado
RS,André da Rocha,Municipal,Não iniciado
RS,Anta Gorda,Municipal,Não iniciado
RS,Antônio Prado,Municipal,Não iniciado
RS,Arambaré,Municipal,Não iniciado
RS,Araricá,Municipal,Não iniciado
RS,Aratiba,Municipal,Não iniciado
RS,Arroio do Meio,Municipal,Não iniciado
RS,Arroio do Padre,Municipal,Não iniciado
RS,Arroio do Sal,Municipal,Não iniciado
RS,Arroio dos Ratos,Municipal,Não iniciado
RS,Arroio do Tigre,Municipal,Não iniciado
RS,Arroio Grande,Municipal,Não iniciado
RS,Arvorezinha,Municipal,Não iniciado
RS,Augusto Pestana,Municipal,Não iniciado
RS,Áurea,Municipal,Não iniciado
RS,Bagé,Municipal,Não iniciado
RS,Balneário Pinhal,Municipal,Não iniciado
RS,Barão,Municipal,Não iniciado
RS,Barão de Cotegipe,Municipal,Não iniciado
RS,Barão do Triunfo,Municipal,Não iniciado
RS,Barracão,Municipal,Não iniciado
RS,Barra do Guarita,Municipal,Não iniciado
RS,Barra do Quaraí,Municipal,Não iniciado
RS,Barra do Ribeiro,Municipal,Não iniciado
RS,Barra do Rio Azul,Municipal,Não iniciado
RS,Barra Funda,Municipal,Não iniciado
RS,Barros Cassal,Municipal,Não iniciado
RS,Benjamin Constant do Sul,Municipal,Não iniciado
RS,Bento Gonçalves,Municipal,Não iniciado
RS,Boa Vista das Missões,Municipal,Não iniciado
RS,Boa Vista do Buricá,Municipal,Não iniciado
RS,Boa Vista do Cadeado,Municipal,Não iniciado
RS,Boa Vista do Incra,Municipal,Não iniciado
RS,Boa Vista do Sul,Municipal,Não iniciado
RS,Bom Jesus,Municipal,Não iniciado
RS,Bom Princípio,Municipal,Não iniciado
RS,Bom Progresso,Municipal,Não iniciado
RS,Bom Retiro do Sul,Municipal,Não iniciado
RS,Boqueirão do Leão,Municipal,Não iniciado
RS,Bossoroca,Municipal,Não iniciado
RS,Bozano,Municipal,Não iniciado
RS,Braga,Municipal,Não iniciado
RS,Brochier,Municipal,Não iniciado
RS,Butiá,Municipal,Não iniciado
RS,Caçapava do Sul,Municipal,Não iniciado
RS,Cacequi,Municipal,Não iniciado
RS,Cachoeira do Sul,Municipal,Não iniciado
RS,Cachoeirinha,Municipal,Não iniciado
RS,Cacique Doble,Municipal,Não iniciado
RS,Caibaté,Municipal,Não iniciado
RS,Caiçara,Municipal,Não iniciado
RS,Camaquã,Municipal,Não iniciado
RS,Camargo,Municipal,Não iniciado
RS,Cambará do Sul,Municipal,Não iniciado
RS,Campestre da Serra,Municipal,Não iniciado
RS,Campina das Missões,Municipal,Não iniciado
RS,Campinas do Sul,Municipal,Não iniciado
RS,Campo Bom,Municipal,Não iniciado
RS,Campo Novo,Municipal,Não iniciado
RS,Campos Borges,Municipal,Não iniciado
RS,Candelária,Municipal,Não iniciado
RS,Cândido Godói,Municipal,Não iniciado
RS,Candiota,Municipal,Não iniciado
RS,Canela,Municipal,Não iniciado
RS,Canguçu,Municipal,Não iniciado
RS,Canoas,Municipal,Não iniciado
RS,Canudos do Vale,Municipal,Não iniciado
RS,Capão Bonito do Sul,Municipal,Não iniciado
RS,Capão da Canoa,Municipal,Não iniciado
RS,Capão do Cipó,Municipal,Não iniciado
RS,Capão do Leão,Municipal,Não iniciado
RS,Capela de Santana,Municipal,Não iniciado
RS,Capitão,Municipal,Não iniciado
RS,Capivari do Sul,Municipal,Não iniciado
RS,Caraá,Municipal,Não iniciado
RS,Carazinho,Municipal,Não iniciado
RS,Carlos Barbosa,Municipal,Não iniciado
RS,Carlos Gomes,Municipal,Não iniciado
